filename,filepath,label,voice_type,speaker_id,gender,accent,language,duration_sec,sample_rate,augmented,transcript
ai_yt_bn_0929.wav,voice data/ai/ai_yt_bn_0929.wav,ai,Neural TTS,Neural_Bengali_TTS_0929,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 929.
ai_yt_bn_0930.wav,voice data/ai/ai_yt_bn_0930.wav,ai,Neural TTS,Neural_Bengali_TTS_0930,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 930.
ai_yt_bn_0931.wav,voice data/ai/ai_yt_bn_0931.wav,ai,Neural TTS,Neural_Bengali_TTS_0931,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 931.
ai_yt_bn_0932.wav,voice data/ai/ai_yt_bn_0932.wav,ai,Neural TTS,Neural_Bengali_TTS_0932,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 932.
ai_yt_bn_0933.wav,voice data/ai/ai_yt_bn_0933.wav,ai,Neural TTS,Neural_Bengali_TTS_0933,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 933.
ai_yt_bn_0934.wav,voice data/ai/ai_yt_bn_0934.wav,ai,Neural TTS,Neural_Bengali_TTS_0934,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 934.
ai_yt_bn_0935.wav,voice data/ai/ai_yt_bn_0935.wav,ai,Neural TTS,Neural_Bengali_TTS_0935,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 935.
ai_yt_bn_0936.wav,voice data/ai/ai_yt_bn_0936.wav,ai,Neural TTS,Neural_Bengali_TTS_0936,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 936.
ai_yt_bn_0937.wav,voice data/ai/ai_yt_bn_0937.wav,ai,Neural TTS,Neural_Bengali_TTS_0937,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 937.
ai_yt_bn_0938.wav,voice data/ai/ai_yt_bn_0938.wav,ai,Neural TTS,Neural_Bengali_TTS_0938,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 938.
ai_yt_bn_0939.wav,voice data/ai/ai_yt_bn_0939.wav,ai,Neural TTS,Neural_Bengali_TTS_0939,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 939.
ai_yt_bn_0940.wav,voice data/ai/ai_yt_bn_0940.wav,ai,Neural TTS,Neural_Bengali_TTS_0940,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 940.
ai_yt_bn_0941.wav,voice data/ai/ai_yt_bn_0941.wav,ai,Neural TTS,Neural_Bengali_TTS_0941,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 941.
ai_yt_bn_0942.wav,voice data/ai/ai_yt_bn_0942.wav,ai,Neural TTS,Neural_Bengali_TTS_0942,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 942.
ai_yt_bn_0943.wav,voice data/ai/ai_yt_bn_0943.wav,ai,Neural TTS,Neural_Bengali_TTS_0943,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 943.
ai_yt_bn_0944.wav,voice data/ai/ai_yt_bn_0944.wav,ai,Neural TTS,Neural_Bengali_TTS_0944,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 944.
ai_yt_bn_0945.wav,voice data/ai/ai_yt_bn_0945.wav,ai,Neural TTS,Neural_Bengali_TTS_0945,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 945.
ai_yt_bn_0946.wav,voice data/ai/ai_yt_bn_0946.wav,ai,Neural TTS,Neural_Bengali_TTS_0946,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 946.
ai_yt_bn_0947.wav,voice data/ai/ai_yt_bn_0947.wav,ai,Neural TTS,Neural_Bengali_TTS_0947,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 947.
ai_yt_bn_0948.wav,voice data/ai/ai_yt_bn_0948.wav,ai,Neural TTS,Neural_Bengali_TTS_0948,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 948.
ai_yt_bn_0949.wav,voice data/ai/ai_yt_bn_0949.wav,ai,Neural TTS,Neural_Bengali_TTS_0949,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 949.
ai_yt_bn_0950.wav,voice data/ai/ai_yt_bn_0950.wav,ai,Neural TTS,Neural_Bengali_TTS_0950,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 950.
ai_yt_bn_0951.wav,voice data/ai/ai_yt_bn_0951.wav,ai,Neural TTS,Neural_Bengali_TTS_0951,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 951.
ai_yt_bn_0952.wav,voice data/ai/ai_yt_bn_0952.wav,ai,Neural TTS,Neural_Bengali_TTS_0952,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 952.
ai_yt_bn_0953.wav,voice data/ai/ai_yt_bn_0953.wav,ai,Neural TTS,Neural_Bengali_TTS_0953,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 953.
ai_yt_bn_0954.wav,voice data/ai/ai_yt_bn_0954.wav,ai,Neural TTS,Neural_Bengali_TTS_0954,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 954.
ai_yt_bn_0955.wav,voice data/ai/ai_yt_bn_0955.wav,ai,Neural TTS,Neural_Bengali_TTS_0955,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 955.
ai_yt_bn_0956.wav,voice data/ai/ai_yt_bn_0956.wav,ai,Neural TTS,Neural_Bengali_TTS_0956,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 956.
ai_yt_bn_0957.wav,voice data/ai/ai_yt_bn_0957.wav,ai,Neural TTS,Neural_Bengali_TTS_0957,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 957.
ai_yt_bn_0958.wav,voice data/ai/ai_yt_bn_0958.wav,ai,Neural TTS,Neural_Bengali_TTS_0958,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 958.
ai_yt_bn_0959.wav,voice data/ai/ai_yt_bn_0959.wav,ai,Neural TTS,Neural_Bengali_TTS_0959,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 959.
ai_yt_bn_0960.wav,voice data/ai/ai_yt_bn_0960.wav,ai,Neural TTS,Neural_Bengali_TTS_0960,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 960.
ai_yt_bn_0961.wav,voice data/ai/ai_yt_bn_0961.wav,ai,Neural TTS,Neural_Bengali_TTS_0961,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 961.
ai_yt_bn_0962.wav,voice data/ai/ai_yt_bn_0962.wav,ai,Neural TTS,Neural_Bengali_TTS_0962,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 962.
ai_yt_bn_0963.wav,voice data/ai/ai_yt_bn_0963.wav,ai,Neural TTS,Neural_Bengali_TTS_0963,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 963.
ai_yt_bn_0964.wav,voice data/ai/ai_yt_bn_0964.wav,ai,Neural TTS,Neural_Bengali_TTS_0964,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 964.
ai_yt_bn_0965.wav,voice data/ai/ai_yt_bn_0965.wav,ai,Neural TTS,Neural_Bengali_TTS_0965,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 965.
ai_yt_bn_0966.wav,voice data/ai/ai_yt_bn_0966.wav,ai,Neural TTS,Neural_Bengali_TTS_0966,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 966.
ai_yt_bn_0967.wav,voice data/ai/ai_yt_bn_0967.wav,ai,Neural TTS,Neural_Bengali_TTS_0967,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 967.
ai_yt_bn_0968.wav,voice data/ai/ai_yt_bn_0968.wav,ai,Neural TTS,Neural_Bengali_TTS_0968,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 968.
ai_yt_bn_0969.wav,voice data/ai/ai_yt_bn_0969.wav,ai,Neural TTS,Neural_Bengali_TTS_0969,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 969.
ai_yt_bn_0970.wav,voice data/ai/ai_yt_bn_0970.wav,ai,Neural TTS,Neural_Bengali_TTS_0970,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 970.
ai_yt_bn_0971.wav,voice data/ai/ai_yt_bn_0971.wav,ai,Neural TTS,Neural_Bengali_TTS_0971,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 971.
ai_yt_bn_0972.wav,voice data/ai/ai_yt_bn_0972.wav,ai,Neural TTS,Neural_Bengali_TTS_0972,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 972.
ai_yt_bn_0973.wav,voice data/ai/ai_yt_bn_0973.wav,ai,Neural TTS,Neural_Bengali_TTS_0973,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 973.
ai_yt_bn_0974.wav,voice data/ai/ai_yt_bn_0974.wav,ai,Neural TTS,Neural_Bengali_TTS_0974,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 974.
ai_yt_bn_0975.wav,voice data/ai/ai_yt_bn_0975.wav,ai,Neural TTS,Neural_Bengali_TTS_0975,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 975.
ai_yt_bn_0976.wav,voice data/ai/ai_yt_bn_0976.wav,ai,Neural TTS,Neural_Bengali_TTS_0976,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 976.
ai_yt_bn_0977.wav,voice data/ai/ai_yt_bn_0977.wav,ai,Neural TTS,Neural_Bengali_TTS_0977,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 977.
ai_yt_bn_0978.wav,voice data/ai/ai_yt_bn_0978.wav,ai,Neural TTS,Neural_Bengali_TTS_0978,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 978.
ai_yt_bn_0979.wav,voice data/ai/ai_yt_bn_0979.wav,ai,Neural TTS,Neural_Bengali_TTS_0979,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 979.
ai_yt_bn_0980.wav,voice data/ai/ai_yt_bn_0980.wav,ai,Neural TTS,Neural_Bengali_TTS_0980,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 980.
ai_yt_bn_0981.wav,voice data/ai/ai_yt_bn_0981.wav,ai,Neural TTS,Neural_Bengali_TTS_0981,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 981.
ai_yt_bn_0982.wav,voice data/ai/ai_yt_bn_0982.wav,ai,Neural TTS,Neural_Bengali_TTS_0982,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 982.
ai_yt_bn_0983.wav,voice data/ai/ai_yt_bn_0983.wav,ai,Neural TTS,Neural_Bengali_TTS_0983,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 983.
ai_yt_bn_0984.wav,voice data/ai/ai_yt_bn_0984.wav,ai,Neural TTS,Neural_Bengali_TTS_0984,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 984.
ai_yt_bn_0985.wav,voice data/ai/ai_yt_bn_0985.wav,ai,Neural TTS,Neural_Bengali_TTS_0985,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 985.
ai_yt_bn_0986.wav,voice data/ai/ai_yt_bn_0986.wav,ai,Neural TTS,Neural_Bengali_TTS_0986,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 986.
ai_yt_bn_0987.wav,voice data/ai/ai_yt_bn_0987.wav,ai,Neural TTS,Neural_Bengali_TTS_0987,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 987.
ai_yt_bn_0988.wav,voice data/ai/ai_yt_bn_0988.wav,ai,Neural TTS,Neural_Bengali_TTS_0988,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 988.
ai_yt_bn_0989.wav,voice data/ai/ai_yt_bn_0989.wav,ai,Neural TTS,Neural_Bengali_TTS_0989,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 989.
ai_yt_bn_0990.wav,voice data/ai/ai_yt_bn_0990.wav,ai,Neural TTS,Neural_Bengali_TTS_0990,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 990.
ai_yt_bn_0991.wav,voice data/ai/ai_yt_bn_0991.wav,ai,Neural TTS,Neural_Bengali_TTS_0991,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 991.
ai_yt_bn_0992.wav,voice data/ai/ai_yt_bn_0992.wav,ai,Neural TTS,Neural_Bengali_TTS_0992,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 992.
ai_yt_bn_0993.wav,voice data/ai/ai_yt_bn_0993.wav,ai,Neural TTS,Neural_Bengali_TTS_0993,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 993.
ai_yt_bn_0994.wav,voice data/ai/ai_yt_bn_0994.wav,ai,Neural TTS,Neural_Bengali_TTS_0994,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 994.
ai_yt_bn_0995.wav,voice data/ai/ai_yt_bn_0995.wav,ai,Neural TTS,Neural_Bengali_TTS_0995,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 995.
ai_yt_bn_0996.wav,voice data/ai/ai_yt_bn_0996.wav,ai,Neural TTS,Neural_Bengali_TTS_0996,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 996.
ai_yt_bn_0997.wav,voice data/ai/ai_yt_bn_0997.wav,ai,Neural TTS,Neural_Bengali_TTS_0997,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 997.
ai_yt_bn_0998.wav,voice data/ai/ai_yt_bn_0998.wav,ai,Neural TTS,Neural_Bengali_TTS_0998,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 998.
ai_yt_bn_0999.wav,voice data/ai/ai_yt_bn_0999.wav,ai,Neural TTS,Neural_Bengali_TTS_0999,Male,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 999.
ai_yt_bn_1000.wav,voice data/ai/ai_yt_bn_1000.wav,ai,Neural TTS,Neural_Bengali_TTS_1000,Female,Bengali Synth,Bengali,5.0,16000,Codec Simulated,Neural AI voice sample in Bengali sample 1000.
human_yt_te_0001.wav,voice data/human/human_yt_te_0001.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0001,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 1.
human_yt_te_0002.wav,voice data/human/human_yt_te_0002.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0002,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 2.
human_yt_te_0003.wav,voice data/human/human_yt_te_0003.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0003,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 3.
human_yt_te_0004.wav,voice data/human/human_yt_te_0004.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0004,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 4.
human_yt_te_0005.wav,voice data/human/human_yt_te_0005.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0005,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 5.
human_yt_te_0006.wav,voice data/human/human_yt_te_0006.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0006,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 6.
human_yt_te_0007.wav,voice data/human/human_yt_te_0007.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0007,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 7.
human_yt_te_0008.wav,voice data/human/human_yt_te_0008.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0008,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 8.
human_yt_te_0009.wav,voice data/human/human_yt_te_0009.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0009,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 9.
human_yt_te_0010.wav,voice data/human/human_yt_te_0010.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0010,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 10.
human_yt_te_0011.wav,voice data/human/human_yt_te_0011.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0011,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 11.
human_yt_te_0012.wav,voice data/human/human_yt_te_0012.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0012,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 12.
human_yt_te_0013.wav,voice data/human/human_yt_te_0013.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0013,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 13.
human_yt_te_0014.wav,voice data/human/human_yt_te_0014.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0014,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 14.
human_yt_te_0015.wav,voice data/human/human_yt_te_0015.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0015,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 15.
human_yt_te_0016.wav,voice data/human/human_yt_te_0016.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0016,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 16.
human_yt_te_0017.wav,voice data/human/human_yt_te_0017.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0017,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 17.
human_yt_te_0018.wav,voice data/human/human_yt_te_0018.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0018,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 18.
human_yt_te_0019.wav,voice data/human/human_yt_te_0019.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0019,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 19.
human_yt_te_0020.wav,voice data/human/human_yt_te_0020.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0020,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 20.
human_yt_te_0021.wav,voice data/human/human_yt_te_0021.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0021,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 21.
human_yt_te_0022.wav,voice data/human/human_yt_te_0022.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0022,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 22.
human_yt_te_0023.wav,voice data/human/human_yt_te_0023.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0023,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 23.
human_yt_te_0024.wav,voice data/human/human_yt_te_0024.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0024,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 24.
human_yt_te_0025.wav,voice data/human/human_yt_te_0025.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0025,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 25.
human_yt_te_0026.wav,voice data/human/human_yt_te_0026.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0026,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 26.
human_yt_te_0027.wav,voice data/human/human_yt_te_0027.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0027,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 27.
human_yt_te_0028.wav,voice data/human/human_yt_te_0028.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0028,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 28.
human_yt_te_0029.wav,voice data/human/human_yt_te_0029.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0029,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 29.
human_yt_te_0030.wav,voice data/human/human_yt_te_0030.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0030,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 30.
human_yt_te_0031.wav,voice data/human/human_yt_te_0031.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0031,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 31.
human_yt_te_0032.wav,voice data/human/human_yt_te_0032.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0032,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 32.
human_yt_te_0033.wav,voice data/human/human_yt_te_0033.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0033,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 33.
human_yt_te_0034.wav,voice data/human/human_yt_te_0034.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0034,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 34.
human_yt_te_0035.wav,voice data/human/human_yt_te_0035.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0035,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 35.
human_yt_te_0036.wav,voice data/human/human_yt_te_0036.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0036,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 36.
human_yt_te_0037.wav,voice data/human/human_yt_te_0037.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0037,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 37.
human_yt_te_0038.wav,voice data/human/human_yt_te_0038.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0038,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 38.
human_yt_te_0039.wav,voice data/human/human_yt_te_0039.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0039,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 39.
human_yt_te_0040.wav,voice data/human/human_yt_te_0040.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0040,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 40.
human_yt_te_0041.wav,voice data/human/human_yt_te_0041.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0041,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 41.
human_yt_te_0042.wav,voice data/human/human_yt_te_0042.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0042,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 42.
human_yt_te_0043.wav,voice data/human/human_yt_te_0043.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0043,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 43.
human_yt_te_0044.wav,voice data/human/human_yt_te_0044.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0044,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 44.
human_yt_te_0045.wav,voice data/human/human_yt_te_0045.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0045,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 45.
human_yt_te_0046.wav,voice data/human/human_yt_te_0046.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0046,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 46.
human_yt_te_0047.wav,voice data/human/human_yt_te_0047.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0047,Male,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 47.
human_yt_te_0048.wav,voice data/human/human_yt_te_0048.wav,human,YouTube Human Speech,YouTube_Telugu_Speaker_0048,Female,Telugu Native,Telugu,5.0,16000,YouTube Room Ambience,Authentic YouTube human speech segment in Telugu sample 48.
